CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Latur H.O,413512,HO,Delivery,LATUR,MAHARASHTRA,18.400494,76.578184
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Osmanabad HO,413501,HO,Delivery,OSMANABAD,MAHARASHTRA,18.183308,76.037974
North Eastern Circle,North East - I Region,Mizoram Division,Aizawl H.O,796001,HO,Delivery,AIZAWL,MIZORAM,23.72583333,92.71902778
Odisha Circle,Bhubaneswar HQ Region,JAJPUR DIVISION,Jajpur H.O,755001,HO,Delivery,JAJAPUR,ODISHA,20.8523333,86.3293333
Odisha Circle,Bhubaneswar HQ Region,Mayurbhanj Division,Baripada H.O,757001,HO,Delivery,MAYURBHANJ,ODISHA,21.9380556,86.7261111
Odisha Circle,Sambalpur Region,Sambalpur Division,Bargarh H.O,768028,HO,Delivery,BARGARH,ODISHA,21.3342500,83.6191944
Odisha Circle,Sambalpur Region,Sundargarh Division,Jharsuguda H.O,768201,HO,Delivery,JHARSUGUDA,ODISHA,21.85647222,84.01344444
Odisha Circle,Sambalpur Region,Rourkela Division,Rourkela H.O,769001,HO,Delivery,SUNDARGARH,ODISHA,22.2277,84.863
Odisha Circle,Berhampur Region,Koraput Division,Koraput H.O,764020,HO,Delivery,KORAPUT,ODISHA,18.8260000,82.6950590
Punjab Circle,DivReportingCircle,Chandigarh Division,Ropar HO,140001,HO,Delivery,RUPNAGAR,PUNJAB,30.96661,73.53025
Punjab Circle,DivReportingCircle,Ludhiana City Division,Ludhiana HO,141001,HO,Delivery,LUDHIANA,PUNJAB,30.9026389,75.8377500
Punjab Circle,DivReportingCircle,Patiala Division,Patiala HO,147001,HO,Delivery,PATIALA,PUNJAB,30.334492,76.385886
Punjab Circle,DivReportingCircle,Patiala Division,Rajpura HO,140401,HO,Delivery,PATIALA,PUNJAB,30.486038,76.592572
Punjab Circle,DivReportingCircle,Sangrur Division,Sangrur HO,148001,HO,Delivery,SANGRUR,PUNJAB,30.2455278,75.8443056
Punjab Circle,Punjab West Region,Faridkot Division,Faridkot HO,151203,HO,Delivery,FARIDKOT,PUNJAB,30.683489000000002,74.760401000000002
Punjab Circle,Punjab West Region,Hoshiarpur Division,Hoshiarpur HO,146001,HO,Delivery,HOSHIARPUR,PUNJAB,31.528927,75.924148
Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,305001,HO,Delivery,AJMER,RAJASTHAN,26.4589444,74.6355278
Rajasthan Circle,Ajmer Region,Beawar Division,Beawar (Raj) H.O,305901,HO,Delivery,AJMER,RAJASTHAN,26.1080556,74.3247222
Rajasthan Circle,Ajmer Region,Jhalawar Division,Jhalawar H.O,326001,HO,Delivery,JHALAWAR,RAJASTHAN,24.5800000,76.1700000
Rajasthan Circle,Ajmer Region,Kota Division,New Grain Mandi Kota H.O,324007,HO,Delivery,KOTA,RAJASTHAN,25.1600000,75.8500000
Rajasthan Circle,Ajmer Region,Tonk Division,Bundi H.O,323001,HO,Delivery,BUNDI,RAJASTHAN,25.4305140,75.6499030
Rajasthan Circle,Jodhpur Region,Churu Division,Churu H.O,331001,HO,Delivery,CHURU,RAJASTHAN,28.2902778,74.9613889
Rajasthan Circle,Jodhpur Region,Jodhpur Division,Jodhpur HO,342001,HO,Delivery,JODHPUR,RAJASTHAN,26.2730480,73.0233764
Rajasthan Circle,Jodhpur Region,Pali Division,Pali Marwar H.O,306401,HO,Delivery,PALI,RAJASTHAN,25.7697222,73.3233333
Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Hanumangarh Jn. H.O,335512,HO,Delivery,HANUMANGARH,RAJASTHAN,29.932378,73.865606
Tamilnadu Circle,Chennai City Region,Tambaram Division,Ambattur HO,600053,HO,Delivery,CHENNAI,TAMIL NADU,13.1133889,80.1499167
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Atur H.O,636102,HO,Delivery,SALEM,TAMIL NADU,11.5980000,78.5950000
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Suramangalam H.O,636005,HO,Delivery,SALEM,TAMIL NADU,11.6701400,78.1145950
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Tirupur HO,641601,HO,Delivery,TIRUPPUR,TAMIL NADU,11.1078889,77.3409444
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Dindigul HO,624001,HO,Delivery,DINDIGUL,TAMIL NADU,10.363107,77.981923
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Karaikudi H.O,630001,HO,Delivery,SIVAGANGA,TAMIL NADU,10.0768595,78.7794284
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Sankarankovil H.O,627756,HO,Delivery,TENKASI,TAMIL NADU,9.1634000,77.5064000
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Palayankottai HO,627002,HO,Delivery,TIRUNELVELI,TAMIL NADU,8.7216704,77.7378755
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Srivaikuntam H.O,628601,HO,Delivery,TUTICORIN,TAMIL NADU,8.6311944,77.9111389
Tamilnadu Circle,Central Region Trichirapalli,Cuddalore Division,Chidambaram H.O,608001,HO,Delivery,CUDDALORE,TAMIL NADU,11.4000000,79.7000000
Tamilnadu Circle,Central Region Trichirapalli,Karur Division,Kulittalai H.O,639104,HO,Delivery,KARUR,TAMIL NADU,10.9401944,78.4205278
Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Pattukottai H.O,614601,HO,Delivery,THANJAVUR,TAMIL NADU,10.4265556,79.3186944
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Turaiyur H.O,621010,HO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,11.1500000,78.6000000
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Thanjavur H.O,613001,HO,Delivery,THANJAVUR,TAMIL NADU,10.7789167,79.1400556
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Lalgudi HO,621601,HO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8753333,78.8152222
Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,282001,HO,Delivery,AGRA,UTTAR PRADESH,27.1508611,78.0040556
Uttar Pradesh Circle,Agra Region,Bulandshahar Division,Bulandshahr HO,203001,HO,Delivery,BULANDSHAHR,UTTAR PRADESH,28.4039061,77.8565917
Uttar Pradesh Circle,Agra Region,Etawah Division,Etawah HO,206001,HO,Delivery,ETAWAH,UTTAR PRADESH,26.7843553,79.0198517
Uttar Pradesh Circle,Prayagraj Regional Office,Prayagraj Division,PRAYAGRAJ HPO,211001,HO,Delivery,PRAYAGRAJ,UTTAR PRADESH,25.45347,81.82738
Uttar Pradesh Circle,Prayagraj Regional Office,Prayagraj Division,Prayagraj Kty. H.O,211002,HO,Delivery,PRAYAGRAJ,UTTAR PRADESH,25.4358,81.84631
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Jaunpur HO,222001,HO,Delivery,JAUNPUR,UTTAR PRADESH,25.7490000,82.6987000
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Pilibhit HO,262001,HO,Delivery,PILIBHIT,UTTAR PRADESH,28.6215833,79.8163889
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Rampur HO,244901,HO,Delivery,RAMPUR,UTTAR PRADESH,28.8050833,79.0160833
Uttar Pradesh Circle,Varanasi Region,Ballia Division,RASRA HO,221712,HO,Delivery,BALLIA,UTTAR PRADESH,25.8500000,83.8600000
Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,274001,HO,Delivery,DEORIA,UTTAR PRADESH,26.4827222,83.7797500
Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Padrauna HO,274304,HO,Delivery,KUSHI NAGAR,UTTAR PRADESH,26.7532778,83.9775000
Uttar Pradesh Circle,Kanpur Region,Kanpur HO Division,Kanpur HO,208001,HO,Delivery,FATEHPUR,UTTAR PRADESH,26.47355556,80.35069444
Uttar Pradesh Circle,Lucknow  HQ Region,Lucknow GPO Division,Lucknow GPO,226001,HO,Delivery,LUCKNOW,UTTAR PRADESH,26.8466940,80.9461660
Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Raebarely HO,229001,HO,Delivery,RAE BARELI,UTTAR PRADESH,26.2349460,81.2410080
Uttar Pradesh Circle,Lucknow  HQ Region,Sitapur Division,Sitapur HO,261001,HO,Delivery,SITAPUR,UTTAR PRADESH,27.5576944,80.6827500
Uttarakhand Circle,DivReportingCircle,Almora Division,Ranikhet HO,263645,HO,Delivery,ALMORA,UTTARAKHAND,29.6327778,79.4328333
Uttarakhand Circle,DivReportingCircle,Dehradun Division,Dehradun GPO,248001,HO,Delivery,DEHRADUN,UTTARAKHAND,30.3249444,78.0416667
Uttarakhand Circle,DivReportingCircle,Dehradun Division,Roorkee HO,247667,HO,Delivery,HARIDWAR,UTTARAKHAND,29.8704444,77.8884722
Uttarakhand Circle,DivReportingCircle,Tehri Division,Tehri HO,249001,HO,Delivery,TEHRI GARHWAL,UTTARAKHAND,30.3764167,78.4393056
West Bengal Circle,Kolkata Region,South Kolkata Division,Alipore HO,700027,HO,Delivery,KOLKATA,WEST BENGAL,22.5257500,88.3377222
West Bengal Circle,Kolkata Region,Birbhum Division,Suri HO,731101,HO,Delivery,BIRBHUM,WEST BENGAL,23.9113333,87.5271667
West Bengal Circle,Kolkata Region,Kolkata Central Division,Park Street HO,700016,HO,Delivery,KOLKATA,WEST BENGAL,22.5520000,88.3539167
West Bengal Circle,DivReportingCircle,A - N Islands Division,Port Blair H.O,744101,HO,Delivery,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,11.66583333,92.74111111
West Bengal Circle,North Bengal Region,Darjeeling Division,Darjeeling HO,734101,HO,Delivery,DARJEELING,WEST BENGAL,27.0409444,88.2648056
West Bengal Circle,North Bengal Region,Darjeeling Division,Siliguri HO,734001,HO,Delivery,DARJEELING,WEST BENGAL,26.7097222,88.4287778
West Bengal Circle,North Bengal Region,Malda Division,Malda HO,732101,HO,Delivery,MALDAH,WEST BENGAL,24.9996111,88.1455000
West Bengal Circle,DivReportingCircle,Sikkim Division,Gangtok HO,737101,HO,Delivery,EAST DISTRICT,SIKKIM,27.3322500,88.6140278
West Bengal Circle,South Bengal Region,Asansol Division,Asansol HO,713301,HO,Delivery,PASCHIM BARDHAMAN,WEST BENGAL,22.6866667,86.9735278
West Bengal Circle,South Bengal Region,Hooghly North Division,Chinsurah HO,712101,HO,Delivery,HOOGHLY,WEST BENGAL,22.8882500,88.4022500
West Bengal Circle,South Bengal Region,Howrah Division,Salkia HO,711106,HO,Delivery,HOWRAH,WEST BENGAL,22.6013889,88.3416667
West Bengal Circle,South Bengal Region,Midnapore Division,Jhargram HO,721507,HO,Delivery,Jhargram,WEST BENGAL,22.4537778,86.9985000
